,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
21196,Psychic,Ghost,80,110,60,150,130,70,6,1,Water,Ground,110,78,73,76,71,60,3,0,0
21197,Water,None,50,70,50,50,50,40,3,0,Dragon,None,65,95,100,60,50,50,3,0,1
21198,Dragon,Fairy,75,110,110,110,105,80,3,0,Fight,None,50,105,79,35,110,76,1,0,0
21199,Water,Flying,60,50,100,85,70,65,3,0,Psychic,None,70,55,95,95,110,65,5,0,1
21200,Normal,Flying,52,65,55,58,62,60,1,0,Psychic,Flying,72,58,80,103,80,97,5,0,1
21201,Dark,Flying,60,85,42,85,42,91,2,0,Water,None,30,65,100,45,25,40,1,0,0
21202,Rock,None,85,135,130,60,80,25,5,0,Bug,None,50,35,55,25,25,15,3,0,0
21203,Bug,Fight,80,185,115,40,105,75,2,0,Grass,Poison,50,60,45,100,80,65,3,0,0
21204,Water,None,64,66,68,81,76,50,4,0,Water,Electric,125,58,58,76,76,67,2,0,1
21205,Ice,Ground,110,130,80,70,60,80,4,0,Ground,None,10,55,25,35,45,95,1,0,1
21206,Psychic,Fairy,20,25,45,70,90,60,4,0,Dragon,Electric,100,150,120,120,100,90,5,1,1
21207,Psychic,None,75,75,75,125,95,40,5,0,Rock,Grass,86,81,97,81,107,43,3,0,1
21208,Water,Psychic,95,75,80,100,110,30,2,0,Normal,None,65,80,65,35,65,60,5,0,1
21209,Water,Ground,55,45,45,25,25,15,2,0,Bug,Flying,70,94,50,94,50,66,4,0,1
21210,Normal,None,110,160,110,80,110,100,4,1,Psychic,None,65,65,60,130,95,110,2,0,1
21211,Water,None,20,10,55,15,20,80,1,0,Fire,Fight,60,85,60,85,60,55,3,0,1
21212,Dark,None,65,150,60,115,60,115,3,0,Ice,None,80,120,80,120,80,100,3,0,0
21213,Bug,Steel,75,90,140,60,60,40,2,0,Ground,None,100,150,140,100,90,90,3,1,1
21214,Psychic,None,74,48,76,83,81,104,6,0,Grass,None,45,49,65,49,65,45,2,0,0
21215,Ground,Electric,109,66,84,81,99,32,5,0,Grass,None,75,80,95,90,100,50,2,0,1
21216,Ghost,Poison,30,35,30,100,35,80,1,0,Normal,None,65,80,65,35,65,60,5,0,1
21217,Fairy,None,44,38,39,61,79,42,6,0,Fire,Psychic,105,30,105,140,105,55,5,0,1
21218,Psychic,None,74,48,76,83,81,104,6,0,Ghost,Grass,54,66,70,44,55,46,6,0,0
21219,Bug,Poison,60,100,89,55,69,112,5,0,Grass,Poison,50,75,35,70,30,40,1,0,0
21220,Psychic,Flying,55,45,43,55,43,72,5,0,Grass,Steel,74,94,131,54,116,20,5,0,1
21221,Water,Ground,70,85,70,60,70,50,3,0,Electric,Ghost,50,50,77,95,77,91,4,0,1
21222,Normal,Flying,83,80,75,70,70,101,1,0,Normal,Fairy,115,45,20,45,25,20,1,0,0
21223,Dragon,None,66,117,70,40,50,67,5,0,Steel,Ground,75,125,230,55,95,30,2,0,0
21224,Water,Ground,95,85,85,65,65,35,2,0,Bug,Poison,40,35,30,20,20,50,1,0,0
21225,Grass,None,75,75,95,75,95,113,5,0,Ghost,Grass,54,66,70,44,55,46,6,0,0
21226,Water,Dark,70,120,40,95,40,95,3,0,Fight,None,120,100,85,30,85,45,5,0,0
21227,Bug,None,80,70,40,100,60,145,5,0,Ice,Water,110,80,90,95,90,65,3,0,0
21228,Fire,None,70,85,140,85,70,20,3,0,Normal,Fairy,115,45,20,45,25,20,1,0,1
21229,Grass,None,123,100,62,97,81,68,6,0,Steel,Dragon,100,120,120,150,100,90,4,1,1
21230,Normal,None,59,45,40,35,40,31,4,0,Normal,None,85,80,70,135,75,90,4,0,1
21231,Ice,Ground,50,50,40,30,30,50,2,0,Fairy,Flying,55,40,85,80,105,40,2,0,1
21232,Normal,None,38,36,38,32,36,57,6,0,Ground,None,60,80,110,50,80,45,1,0,0
21233,Grass,None,45,35,50,70,50,30,5,0,Normal,Flying,65,90,65,61,61,100,1,0,1
21234,Normal,None,110,85,95,80,95,50,4,0,Grass,None,56,61,65,48,45,38,6,0,0
21235,Water,None,50,52,48,65,50,55,1,0,Rock,Dark,100,134,110,95,100,61,2,0,1
21236,Rock,Fairy,50,160,110,160,110,110,6,1,Electric,None,60,50,70,80,80,140,1,0,1
21237,Grass,Flying,99,68,83,72,87,51,3,0,Psychic,None,74,48,76,83,81,104,6,0,1
21238,Fairy,None,62,48,66,59,57,49,6,0,Ghost,Dark,50,92,108,92,108,35,4,0,0
21239,Bug,Poison,45,25,50,25,25,35,1,0,Fire,None,44,58,44,58,44,61,4,0,1
21240,Normal,Water,79,85,60,55,60,71,4,0,Normal,None,150,160,100,95,65,100,3,0,1
21241,Normal,None,105,95,80,40,80,90,1,0,Water,None,20,10,55,15,20,80,1,0,0
21242,Water,None,90,75,75,90,100,70,2,0,Dragon,None,45,75,60,40,30,50,3,0,0
21243,Poison,None,50,50,62,40,62,65,5,0,Dragon,Flying,105,150,90,150,90,95,3,1,1
21244,Poison,Dark,63,63,47,41,41,74,4,0,Ground,Dark,50,72,35,35,35,65,5,0,0
21245,Rock,Ground,35,45,160,30,45,70,1,0,Fairy,None,95,70,73,95,90,60,1,0,0
21246,Water,None,100,150,90,180,160,90,3,1,Fight,None,40,70,40,35,40,60,4,0,0
21247,Fairy,None,95,70,73,95,90,60,1,0,Ghost,Grass,85,110,76,65,82,56,6,0,0
21248,Fire,None,115,115,85,90,75,100,2,1,Fire,None,85,97,66,105,66,65,5,0,0
21249,Fire,Flying,78,81,71,74,69,126,6,0,Bug,None,50,35,55,25,25,15,3,0,0
21250,Normal,None,35,46,34,35,45,20,2,0,Normal,Flying,65,90,65,61,61,100,1,0,1
21251,Grass,None,45,49,65,49,65,45,2,0,Normal,Fairy,90,30,15,40,20,15,2,0,0
21252,Water,None,20,10,55,15,20,80,1,0,Water,Ground,50,48,43,46,41,60,3,0,1
21253,Water,Ground,110,78,73,76,71,60,3,0,Fight,None,50,105,79,35,110,76,1,0,1
21254,Grass,Fight,91,90,72,90,129,108,5,1,Fire,Psychic,75,69,72,114,100,104,6,0,0
21255,Grass,None,75,98,63,98,63,101,5,0,Fire,Ground,60,60,40,65,45,35,3,0,0
21256,Grass,None,75,98,63,98,63,101,5,0,Rock,Water,72,105,115,54,86,68,6,0,0
21257,Grass,Fairy,40,27,60,37,50,66,5,0,Ghost,Grass,85,110,76,65,82,56,6,0,0
21258,Water,None,75,75,60,83,60,60,5,0,Grass,None,40,45,35,65,55,70,3,0,1
21259,Fire,None,58,64,58,80,65,80,1,0,Fire,None,85,97,66,105,66,65,5,0,0
21260,Water,None,50,53,48,53,48,64,5,0,Water,None,170,90,45,90,45,60,3,0,0
21261,Psychic,None,120,70,120,75,130,85,4,0,Normal,None,85,110,90,45,90,80,5,0,0
21262,Fire,Normal,86,68,72,109,66,106,6,0,Steel,Fight,91,90,129,90,72,108,5,1,1
21263,Electric,Ghost,50,50,77,95,77,91,4,0,Ground,Dark,60,82,45,45,45,74,5,0,1
21264,Fire,Psychic,75,69,72,114,100,104,6,0,Fight,Steel,70,145,88,140,70,112,4,0,1
21265,Bug,Steel,70,135,105,60,105,20,5,0,Grass,Poison,69,55,45,55,55,15,5,0,0
21266,Normal,Flying,52,65,55,58,62,60,1,0,Rock,Fairy,50,160,110,160,110,110,6,1,1
21267,Grass,Fairy,60,67,85,77,75,116,5,0,Water,None,30,65,100,45,25,40,1,0,0
21268,Ghost,Fire,60,40,60,95,60,55,5,0,Dark,Dragon,92,105,90,125,90,98,5,0,1
21269,Electric,None,45,63,37,65,55,95,2,0,Water,None,30,65,100,45,25,40,1,0,0
21270,Ground,None,60,80,110,50,80,45,1,0,Grass,Poison,40,30,35,50,70,55,4,0,1
21271,Grass,Poison,45,49,49,65,65,45,1,0,Normal,Flying,50,55,50,36,30,43,5,0,0
21272,Dark,None,40,65,40,80,40,65,5,0,Psychic,Fairy,28,25,25,45,35,40,3,0,0
21273,Flying,Dragon,85,70,80,97,80,123,6,0,Bug,Steel,71,120,95,120,95,99,5,0,0
21274,Fire,Normal,62,50,58,73,54,72,6,0,Steel,Psychic,100,100,100,100,100,100,3,1,1
21275,Water,None,30,45,55,70,55,85,1,0,Water,Dark,70,120,40,95,40,95,3,0,1
21276,Ground,None,100,150,140,100,90,90,3,1,Normal,Psychic,70,80,65,90,65,85,2,0,0
21277,Grass,None,40,40,50,30,30,30,3,0,Water,None,80,92,65,65,80,68,1,0,1
21278,Normal,Flying,45,50,43,40,38,62,6,0,Bug,Rock,50,65,85,35,35,55,5,0,0
21279,Flying,None,79,100,80,110,90,121,5,1,Poison,Flying,75,80,70,65,75,90,1,0,0
21280,Grass,Poison,40,30,35,50,70,55,4,0,Steel,Ground,75,125,230,55,95,30,2,0,1
21281,Water,None,90,75,75,90,100,70,2,0,Psychic,None,75,75,130,75,130,95,4,1,1
21282,Grass,None,65,55,115,100,40,60,1,0,Grass,None,100,100,125,110,50,50,4,0,0
21283,Bug,None,50,20,55,25,25,30,1,0,Grass,Fight,60,130,80,60,60,70,3,0,1
21284,Water,None,64,66,68,81,76,50,4,0,Psychic,Fairy,68,65,65,125,115,80,3,0,1
21285,Grass,None,70,60,70,87,78,85,4,0,Fire,None,65,95,57,100,85,93,1,0,1
21286,Poison,None,65,90,120,85,70,60,1,0,Poison,Fight,83,106,65,86,65,85,4,0,1
21287,Rock,Steel,30,42,118,42,88,30,4,0,Bug,None,45,22,60,27,30,29,6,0,0
21288,Water,Flying,60,50,100,85,70,65,3,0,Water,Rock,54,78,103,53,45,22,5,0,1
21289,Psychic,None,40,35,30,120,70,105,1,0,Water,None,75,75,60,83,60,60,5,0,0
21290,Ice,None,70,50,30,95,135,105,5,0,Fire,None,73,76,75,81,100,100,1,0,0
21291,Water,Flying,60,50,100,85,70,65,3,0,Dark,Steel,65,125,100,60,70,70,5,0,1
21292,Flying,Dragon,85,70,80,97,80,123,6,0,Fire,None,40,40,40,70,40,20,2,0,0
21293,Water,None,69,69,76,69,86,91,4,0,Normal,None,150,160,100,95,65,100,3,0,1
21294,Water,None,100,75,115,90,115,85,2,1,Fight,None,72,60,30,20,30,25,3,0,0
21295,Ice,Ghost,70,80,70,80,70,110,4,0,Ground,None,60,80,110,50,80,45,1,0,1
21296,Water,Flying,60,50,100,85,70,65,3,0,Rock,Flying,75,140,65,112,65,110,5,0,1
21297,Bug,Poison,40,55,99,40,79,47,5,0,Ground,Steel,110,135,60,50,65,88,5,0,1
21298,Water,None,75,75,60,83,60,60,5,0,Electric,None,85,115,80,105,80,50,5,0,0
21299,Grass,Ground,95,109,105,75,85,56,4,0,Water,Rock,100,90,130,45,65,55,3,0,0
21300,Dragon,Psychic,80,80,90,110,130,110,3,1,Normal,None,103,60,86,60,86,50,5,0,0
21301,Ghost,Poison,30,35,30,100,35,80,1,0,Ground,None,100,150,140,100,90,90,3,1,1
21302,Water,None,43,80,65,50,35,35,3,0,Fire,None,65,100,70,80,80,105,1,0,1
21303,Normal,None,70,70,70,70,70,70,3,0,Rock,Water,35,40,100,90,55,35,1,0,0
21304,Psychic,None,62,48,54,63,60,68,6,0,Normal,None,105,125,100,60,100,100,1,0,1
21305,Fire,Steel,91,90,106,130,106,77,4,1,Grass,Ice,60,62,50,62,60,40,4,0,0
21306,Water,Dark,72,95,67,103,71,122,6,0,Grass,Poison,80,100,123,122,120,80,1,0,0
21307,Electric,None,70,75,60,105,60,105,3,0,Fight,None,75,125,75,30,75,85,5,0,0
21308,Ghost,Poison,60,65,80,170,95,130,1,0,Fire,Flying,90,100,90,125,85,90,1,1,0
21309,Poison,None,105,105,75,65,100,50,1,0,Normal,Fairy,103,60,126,80,126,50,5,0,1
21310,Grass,None,100,100,125,110,50,50,4,0,Fairy,None,101,72,72,99,89,29,6,0,0
21311,Dark,Flying,126,131,95,131,98,99,6,1,Dark,None,95,65,110,60,130,65,2,0,0
21312,Fire,Flying,78,84,78,109,85,100,1,0,Fairy,None,82,80,86,85,75,72,6,0,0
21313,Poison,Flying,40,45,35,30,40,55,1,0,Rock,Dragon,58,89,77,45,45,48,6,0,0
21314,Electric,None,45,65,34,40,34,45,4,0,Dark,Ice,70,120,65,45,85,125,4,0,1
21315,Poison,None,60,85,69,65,79,80,1,0,Rock,Dragon,58,89,77,45,45,48,6,0,0
21316,Psychic,None,65,50,70,95,80,65,3,0,Dragon,Psychic,80,90,80,130,110,110,3,1,1
21317,Electric,None,60,50,40,85,75,95,3,0,Dragon,Ice,125,120,90,170,100,95,5,1,1
21318,Normal,None,55,81,60,50,70,97,1,0,Fire,None,45,75,37,70,55,83,2,0,0
21319,Electric,None,60,40,50,75,85,95,3,0,Psychic,Dark,80,160,60,170,130,80,6,1,0
21320,Normal,Grass,60,60,50,40,50,75,5,0,Steel,Rock,60,90,140,50,50,40,3,0,0
21321,Grass,None,56,61,65,48,45,38,6,0,Steel,Ground,75,125,230,55,95,30,2,0,0
21322,Normal,Flying,52,65,55,58,62,60,1,0,Fire,None,85,97,66,105,66,65,5,0,1
21323,Grass,Poison,69,55,45,55,55,15,5,0,Ghost,None,64,115,65,83,63,65,3,0,1
21324,Dark,Fire,75,90,50,110,80,95,2,0,Water,None,130,70,35,70,35,60,3,0,0
21325,Normal,None,104,91,63,91,73,68,3,0,Fire,Steel,91,90,106,130,106,77,4,1,1
21326,Electric,Flying,79,115,70,125,80,111,5,1,Normal,None,64,51,23,51,23,28,3,0,0
21327,Electric,Fire,50,65,107,105,107,86,4,0,Ice,None,36,50,50,65,60,44,5,0,0
21328,Water,Ice,130,85,80,85,95,60,1,0,Grass,None,45,35,50,70,50,30,5,0,0
21329,Normal,Fairy,90,30,15,40,20,15,2,0,Poison,None,35,60,44,40,54,55,1,0,1
21330,Grass,Fairy,40,27,60,37,50,66,5,0,Ghost,Poison,45,50,45,115,55,95,1,0,1
21331,Flying,Dragon,40,30,35,45,40,55,6,0,Bug,None,50,65,90,35,35,15,2,0,0
21332,Ice,None,95,117,184,44,46,28,6,0,Psychic,None,25,20,15,105,55,90,1,0,0
21333,Electric,Flying,79,115,70,125,80,111,5,1,Water,None,55,65,95,95,45,85,1,0,0
21334,Dark,None,64,88,50,88,50,106,5,0,Grass,Poison,60,70,65,125,105,90,4,0,0
21335,Water,None,30,40,70,70,25,60,1,0,Electric,Flying,55,75,60,75,60,103,5,0,1
21336,Dark,Ghost,50,75,75,65,65,50,3,0,Grass,Flying,75,55,70,55,95,110,2,0,1
21337,Grass,Flying,55,45,50,45,65,80,2,0,Steel,None,70,140,230,60,80,50,3,0,1
21338,Ghost,Poison,30,35,30,100,35,80,1,0,Psychic,None,95,23,48,23,48,23,3,0,0
21339,Water,None,20,10,55,15,20,80,1,0,Fire,None,65,130,60,95,110,65,1,0,1
21340,Bug,Fire,55,85,55,50,55,60,5,0,Ice,None,80,120,80,120,80,100,3,0,1
21341,Dragon,Flying,105,150,90,150,90,95,3,1,Poison,None,60,85,69,65,79,80,1,0,0
21342,Ghost,Flying,90,50,34,60,44,70,4,0,Normal,None,105,125,100,60,100,100,1,0,1
21343,Normal,Flying,60,110,70,60,60,100,1,0,Dark,None,35,55,35,30,30,35,3,0,0
21344,Ice,Flying,45,55,45,65,45,75,2,0,Normal,None,85,76,64,45,55,90,2,0,1
21345,Rock,Flying,55,112,45,74,45,70,5,0,Fire,Normal,86,68,72,109,66,106,6,0,1
21346,Normal,Ground,85,56,77,50,77,78,6,0,Ground,Fire,100,180,160,150,90,90,3,1,1
21347,Fire,None,75,95,67,125,95,83,4,0,Grass,None,50,53,48,53,48,64,5,0,0
21348,Psychic,None,48,72,48,72,48,48,2,0,Bug,Steel,70,130,100,55,80,65,2,0,1
21349,Dark,None,95,65,110,60,130,65,2,0,Electric,None,65,85,70,75,70,40,5,0,0
21350,Rock,None,55,75,85,25,25,15,5,0,Ghost,Grass,85,110,76,65,82,56,6,0,1
21351,Ghost,Flying,150,80,44,90,54,80,4,0,Bug,None,45,22,60,27,30,29,6,0,0
21352,Psychic,Flying,67,57,55,77,55,114,5,0,Grass,None,80,82,100,83,100,80,2,0,0
21353,Normal,None,55,81,60,50,70,97,1,0,Bug,Steel,58,109,112,48,48,109,5,0,1
21354,Dragon,Flying,105,180,100,180,100,115,3,1,Water,None,80,80,80,80,80,80,4,0,0
21355,Psychic,Flying,106,90,130,90,154,110,2,1,Ghost,None,58,50,145,95,105,30,5,0,0
21356,Electric,Flying,55,75,60,75,60,103,5,0,Grass,Dark,90,100,60,90,60,80,3,0,0
21357,Fight,None,40,70,40,35,40,60,4,0,Normal,None,73,115,60,60,60,90,3,0,1
21358,Water,Rock,55,55,85,65,85,35,2,0,Bug,None,37,25,41,25,41,25,4,0,0
21359,Electric,None,55,40,40,65,45,35,2,0,Ghost,Grass,54,66,70,44,55,46,6,0,1
21360,Water,Flying,95,125,79,60,100,81,1,0,Fight,None,75,80,55,25,35,35,5,0,0
21361,Dark,Psychic,86,92,88,68,75,73,6,0,Normal,None,75,100,66,60,66,115,4,0,1
21362,Dark,Fight,65,90,115,45,115,58,5,0,Water,Dark,70,120,40,95,40,95,3,0,1
21363,Steel,Rock,50,70,100,40,40,30,3,0,Poison,None,35,60,44,40,54,55,1,0,0
21364,Water,Ice,50,95,180,85,45,70,1,0,Rock,None,55,75,85,25,25,15,5,0,0
21365,Dragon,Psychic,80,90,80,130,110,110,3,1,Ground,Psychic,60,70,105,70,120,75,3,0,0
21366,Dragon,None,76,147,90,60,70,97,5,0,Fire,Flying,78,84,78,109,85,100,1,0,1
21367,Ground,Rock,80,85,95,30,30,25,1,0,Fire,Ground,60,60,40,65,45,35,3,0,1
21368,Psychic,None,75,75,130,75,130,95,4,1,Fire,Flying,78,81,71,74,69,126,6,0,1
21369,Normal,None,70,70,70,70,70,70,3,0,Normal,Flying,100,123,75,57,75,80,5,0,1
21370,Ghost,Grass,55,85,122,58,75,99,6,0,Normal,None,45,55,39,35,39,42,5,0,1
21371,Grass,Poison,40,30,35,50,70,55,4,0,Water,Dark,70,140,70,110,65,105,3,0,1
21372,Dragon,Flying,105,150,90,150,90,95,3,1,Fire,None,50,85,55,65,65,90,1,0,0
21373,Psychic,None,55,50,65,175,95,150,1,0,Rock,Bug,45,95,50,40,50,75,3,0,0
21374,Water,Poison,40,40,35,50,100,70,1,0,Ghost,Grass,55,85,122,58,75,99,6,0,1
21375,Rock,Psychic,70,95,85,55,65,70,3,0,Ground,Psychic,60,70,105,70,120,75,3,0,1
21376,Rock,None,55,75,85,25,25,15,5,0,Ice,Ground,50,50,40,30,30,50,2,0,0
21377,Normal,Fight,100,128,90,77,77,128,5,0,Water,None,85,105,55,85,50,115,4,0,0
21378,Normal,Flying,50,55,50,36,30,43,5,0,Normal,None,55,66,44,44,56,85,4,0,1
21379,Steel,Fairy,50,105,125,55,95,50,3,0,Fire,Ground,60,60,40,65,45,35,3,0,0
21380,Electric,Grass,50,65,107,105,107,86,4,0,Rock,None,67,125,40,30,30,58,4,0,0
21381,Rock,Ground,40,80,100,30,30,20,1,0,Fairy,Flying,85,50,95,120,115,80,4,0,1
21382,Ground,None,60,85,40,30,45,68,5,0,Rock,Flying,80,135,85,70,95,150,1,0,1
21383,Fire,None,40,45,40,62,60,60,6,0,Fire,Water,80,110,120,130,90,70,6,1,1
21384,Grass,None,60,62,80,63,80,60,2,0,Fire,None,58,64,58,80,65,80,2,0,1
21385,Steel,None,80,75,150,75,150,50,3,1,Normal,None,255,10,10,75,135,55,2,0,1
21386,Water,Psychic,95,75,110,100,80,30,1,0,Rock,Flying,75,140,65,112,65,110,5,0,1
21387,Dragon,None,45,50,35,55,75,40,6,0,Ice,None,80,80,80,80,80,80,3,0,1
21388,Water,Rock,54,78,103,53,45,22,5,0,Dragon,Electric,100,150,120,120,100,90,5,1,1
21389,Ice,None,71,95,85,110,95,79,5,0,Dragon,None,46,87,60,30,40,57,5,0,0
21390,Ice,Flying,90,85,100,95,125,85,1,1,Water,None,44,48,65,50,64,43,1,0,0
21391,Ghost,None,40,70,130,60,130,25,3,0,Bug,Grass,45,53,70,40,60,42,5,0,1
21392,Normal,None,100,70,70,65,65,45,2,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
21393,Electric,None,60,45,70,45,90,95,4,0,Rock,Water,72,105,115,54,86,68,6,0,0
21394,Grass,None,75,75,55,105,85,30,2,0,Ice,None,80,80,80,80,80,80,3,0,1
21395,Water,None,100,100,90,150,140,90,3,1,Rock,Ground,55,95,115,45,45,35,1,0,0
21396,Psychic,None,45,30,50,65,50,45,4,0,Dark,None,41,50,37,50,37,66,5,0,1
21397,Rock,Ground,80,120,130,55,65,45,1,0,Ground,None,10,55,25,35,45,95,1,0,0
21398,Rock,None,55,75,85,25,25,15,5,0,Psychic,None,60,45,70,75,85,55,5,0,1
21399,Water,None,50,52,48,65,50,55,1,0,Fire,Ground,70,100,70,105,75,40,3,0,0
21400,Grass,Fight,91,90,72,90,129,108,5,1,Normal,None,80,80,80,55,55,90,3,0,0
21401,Fight,Psychic,60,100,85,80,85,100,3,0,Ghost,Grass,55,85,122,58,75,99,6,0,1
21402,Psychic,Flying,106,90,130,90,154,110,2,1,Water,None,59,63,80,65,80,58,1,0,0
21403,Normal,None,250,5,5,35,105,50,1,0,Fight,None,50,105,79,35,110,76,1,0,1
21404,Psychic,None,55,55,55,85,55,30,5,0,Electric,Steel,70,70,115,130,90,60,4,0,1
21405,Dragon,Ground,108,100,121,81,95,95,6,1,Ice,None,80,80,80,80,80,80,3,0,0
21406,Ice,Psychic,65,50,35,115,95,95,1,0,Normal,Flying,35,85,45,35,35,75,1,0,0
21407,Poison,Water,50,60,60,60,60,30,6,0,Water,None,76,48,48,57,62,34,4,0,1
21408,Rock,Ice,123,77,72,99,92,58,6,0,Normal,Flying,100,50,50,76,96,70,2,0,1
21409,Electric,None,40,30,50,55,55,100,1,0,Water,Rock,100,90,130,45,65,55,3,0,1
21410,Bug,Flying,55,35,50,55,110,85,2,0,Fire,None,38,41,40,50,65,65,1,0,0
21411,Normal,None,75,80,60,65,90,102,6,0,Grass,Poison,69,55,45,55,55,15,5,0,0
21412,Water,None,43,80,65,50,35,35,3,0,Normal,None,65,60,70,85,75,40,1,0,1
21413,Water,None,80,82,78,95,80,85,1,0,Fire,None,65,95,57,100,85,93,1,0,1
21414,Fire,None,45,60,40,70,50,45,3,0,Fire,None,70,85,140,85,70,20,3,0,0
21415,Fight,None,120,100,85,30,85,45,5,0,Poison,None,70,62,67,55,55,56,1,0,1
21416,Rock,Dragon,82,121,119,69,59,71,6,0,Fire,None,105,140,55,30,55,95,5,0,1
21417,Ground,None,100,150,140,100,90,90,3,1,Bug,None,65,73,55,47,75,85,3,0,0
21418,Electric,None,70,75,80,135,80,135,3,0,Grass,None,70,85,65,105,85,120,3,0,0
21419,Steel,Rock,70,110,180,60,60,50,3,0,Psychic,None,70,55,95,95,110,65,5,0,1
21420,Dark,Fire,75,90,50,110,80,95,2,0,Rock,Flying,80,105,65,60,75,130,1,0,1
21421,Poison,Fight,48,61,40,61,40,50,4,0,Psychic,Flying,55,45,43,55,43,72,5,0,1
21422,Normal,None,60,85,69,60,69,77,5,0,Ground,Rock,115,140,130,55,55,40,4,0,0
21423,Water,None,100,150,90,180,160,90,3,1,Ground,None,100,150,140,100,90,90,3,1,1
21424,Water,Rock,54,78,103,53,45,22,5,0,Dragon,Ice,125,120,90,170,100,95,5,1,1
21425,Ghost,None,58,50,145,95,105,30,5,0,Bug,None,38,35,40,27,25,35,6,0,1
21426,Water,None,85,105,100,79,83,78,2,0,Bug,Poison,60,50,70,50,90,65,3,0,0
21427,Dark,Ice,55,95,55,35,75,115,2,0,Water,None,45,67,60,35,50,63,1,0,0
21428,Psychic,Flying,40,50,45,70,45,70,2,0,Ground,None,50,50,95,40,50,35,1,0,0
21429,Bug,None,50,40,85,40,65,25,5,0,Ghost,Grass,59,66,70,44,55,41,6,0,1
21430,Grass,None,45,45,55,45,55,63,5,0,Grass,None,80,82,100,83,100,80,2,0,1
21431,Dragon,None,45,50,35,55,75,40,6,0,Normal,None,64,51,23,51,23,28,3,0,0
21432,Rock,Dragon,82,121,119,69,59,71,6,0,Normal,None,35,46,34,35,45,20,2,0,0
21433,Ground,None,45,100,45,45,45,10,3,0,Fire,Water,80,110,120,130,90,70,6,1,1
21434,Normal,None,75,100,66,60,66,115,4,0,Electric,None,60,50,40,85,75,95,3,0,0
21435,Rock,Steel,60,55,145,75,150,40,4,0,Fairy,None,78,52,60,63,65,23,6,0,0
21436,Psychic,Fight,106,190,100,154,100,130,1,1,Poison,None,35,60,44,40,54,55,1,0,0
21437,Flying,None,79,115,70,125,80,111,5,1,Normal,Flying,100,123,75,57,75,80,5,0,0
21438,Bug,Poison,65,90,40,45,80,75,1,0,Grass,None,65,110,130,60,65,95,4,0,1
21439,Normal,Flying,40,55,30,30,30,60,4,0,Normal,None,55,70,55,40,55,85,2,0,1
21440,Electric,None,80,120,79,95,79,70,4,0,Fight,None,40,70,40,35,40,60,4,0,0
21441,Water,None,41,56,40,62,44,71,6,0,Electric,Steel,25,35,70,95,55,45,1,0,0
21442,Poison,None,46,57,40,40,40,50,1,0,Poison,None,61,72,57,55,55,65,1,0,1
21443,Fire,Normal,62,50,58,73,54,72,6,0,Ice,Flying,45,55,45,65,45,75,2,0,1
21444,Psychic,None,100,100,100,100,100,100,1,0,Grass,None,45,35,45,62,53,35,4,0,0
21445,Ground,None,60,80,110,50,80,45,1,0,Electric,Normal,62,55,52,109,94,109,6,0,0
21446,Steel,Fairy,57,80,91,80,87,75,6,0,Normal,Flying,83,80,75,70,70,101,1,0,1
21447,Grass,Flying,35,35,40,35,55,50,2,0,Dragon,None,46,87,60,30,40,57,5,0,1
21448,Dragon,None,90,100,70,110,150,80,6,0,Normal,None,38,36,38,32,36,57,6,0,0
21449,Water,None,95,60,79,100,125,81,3,0,Rock,Ground,50,64,50,45,50,41,2,0,0
21450,Bug,Poison,30,45,59,30,39,57,5,0,Grass,None,70,85,65,105,85,120,3,0,1
21451,Normal,None,85,110,90,45,90,80,5,0,Bug,Flying,70,94,50,94,50,66,4,0,0
21452,Normal,None,60,60,60,60,60,60,3,0,Rock,Grass,86,81,97,81,107,43,3,0,0
21453,Grass,Poison,45,49,49,65,65,45,1,0,Dark,Steel,65,125,100,60,70,70,5,0,1
21454,Water,Fight,90,95,95,70,90,70,1,0,Electric,Ice,50,65,107,105,107,86,4,0,1
21455,Bug,None,45,30,35,20,20,45,1,0,Poison,None,60,85,69,65,79,80,1,0,1
21456,Fire,Flying,78,81,71,74,69,126,6,0,Dragon,Ground,108,170,115,120,95,92,4,0,0
21457,Bug,Grass,75,103,80,70,80,92,5,0,Psychic,Fight,68,125,65,65,115,80,4,0,0
21458,Steel,Dragon,100,120,120,150,100,90,4,1,Fire,Fight,80,120,70,110,70,80,3,0,0
21459,Normal,None,95,110,95,40,95,55,5,0,Ground,None,45,100,45,45,45,10,3,0,0
21460,Fight,None,50,105,79,35,110,76,1,0,Water,None,130,70,35,70,35,60,3,0,0
21461,Bug,Poison,30,45,59,30,39,57,5,0,Rock,Dark,100,164,150,95,120,71,2,0,1
21462,Grass,None,45,35,50,70,50,30,5,0,Fire,Flying,78,104,78,159,115,100,1,0,1
21463,Water,None,54,63,52,83,56,97,6,0,Dragon,Flying,95,145,130,120,90,120,3,0,1
21464,Psychic,None,60,45,70,75,85,55,5,0,Dragon,None,90,100,70,110,150,80,6,0,1
21465,Normal,None,59,45,40,35,40,31,4,0,Fire,Flying,78,81,71,74,69,126,6,0,1
