,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
19876,Fairy,None,70,45,48,60,65,35,1,0,Water,None,170,90,45,90,45,60,3,0,1
19877,Normal,None,65,76,84,54,96,105,4,0,Normal,None,45,55,39,35,39,42,5,0,0
19878,Bug,Ground,31,45,90,30,30,40,3,0,Normal,None,50,45,45,35,35,50,3,0,1
19879,Electric,Flying,79,105,70,145,80,101,5,1,Grass,Fight,88,107,122,74,75,64,6,0,0
19880,Ghost,Dragon,150,120,100,120,100,90,4,1,Dragon,Ice,125,130,90,130,90,95,5,1,1
19881,Dragon,Ice,125,130,90,130,90,95,5,1,Psychic,Fairy,28,25,25,45,35,40,3,0,0
19882,Poison,Bug,40,50,90,30,55,65,4,0,Water,Psychic,95,75,180,130,80,30,1,0,0
19883,Grass,None,74,100,72,90,72,46,4,0,Poison,None,73,100,60,100,60,65,3,0,1
19884,Bug,Grass,45,53,70,40,60,42,5,0,Water,Ground,50,48,43,46,41,60,3,0,1
19885,Electric,None,60,45,70,45,90,95,4,0,Bug,Fire,55,85,55,50,55,60,5,0,0
19886,Rock,Bug,45,95,50,40,50,75,3,0,Dark,Fight,65,90,115,45,115,58,5,0,0
19887,Psychic,None,120,70,120,75,130,85,4,0,Ice,None,55,70,40,60,40,40,5,0,0
19888,Water,Electric,75,38,38,56,56,67,2,0,Steel,Psychic,100,100,100,100,100,100,3,1,1
19889,Bug,Flying,60,45,50,90,80,70,1,0,Grass,Fight,91,90,72,90,129,108,5,1,1
19890,Grass,None,45,35,50,70,50,30,5,0,Bug,Ground,60,79,105,59,85,36,4,0,1
19891,Rock,Flying,75,140,65,112,65,110,5,0,Dragon,None,68,75,53,83,113,60,6,0,0
19892,Normal,None,60,85,69,60,69,77,5,0,Grass,None,75,75,55,105,85,30,2,0,0
19893,Rock,Ground,80,120,130,55,65,45,1,0,Grass,None,45,35,50,70,50,30,5,0,0
19894,Fight,Psychic,60,100,85,80,85,100,3,0,Grass,None,45,35,45,62,53,35,4,0,0
19895,Water,None,45,67,60,35,50,63,1,0,Bug,Flying,70,80,102,80,102,40,4,0,0
19896,Electric,Flying,50,65,107,105,107,86,4,0,Ground,Rock,105,130,120,45,45,40,1,0,1
19897,Bug,Fire,85,60,65,135,105,100,5,0,Normal,None,60,60,60,60,60,60,3,0,0
19898,Fight,Steel,70,110,70,115,70,90,4,0,Electric,None,60,50,70,80,80,140,1,0,1
19899,Bug,Flying,60,70,50,100,50,65,3,0,Bug,Poison,60,55,50,40,55,45,1,0,0
19900,Fire,Fight,80,160,80,130,80,100,3,0,Water,Poison,80,70,65,80,120,100,1,0,1
19901,Water,Flying,95,125,79,60,100,81,1,0,Normal,Psychic,100,77,77,128,128,90,5,0,1
19902,Ground,None,90,60,60,40,40,40,2,0,Ghost,Poison,60,65,60,130,75,110,1,0,1
19903,Dark,Steel,65,125,100,60,70,70,5,0,Normal,Flying,83,80,80,135,80,121,1,0,1
19904,Dark,Steel,45,85,70,40,40,60,5,0,Dragon,Psychic,80,130,100,160,120,110,3,1,1
19905,Fire,Fight,60,85,60,85,60,55,3,0,Grass,Flying,100,103,75,120,75,127,4,1,1
19906,Rock,Water,42,52,67,39,56,50,6,0,Grass,Dark,70,115,60,115,60,55,3,0,1
19907,Steel,Ground,75,125,230,55,95,30,2,0,Ghost,Grass,43,70,48,50,60,38,6,0,1
19908,Normal,None,65,80,65,35,65,60,5,0,Psychic,Grass,100,100,100,100,100,100,2,0,1
19909,Psychic,None,50,95,90,95,90,180,3,1,Dark,Flying,60,85,42,85,42,91,2,0,1
19910,Water,Ground,110,78,73,76,71,60,3,0,Grass,None,100,100,100,100,100,100,4,1,1
19911,Electric,None,45,65,34,40,34,45,4,0,Ground,Ghost,89,124,80,55,80,55,5,0,1
19912,Poison,Dark,70,90,110,60,75,95,4,0,Normal,Flying,100,123,75,57,75,80,5,0,0
19913,Grass,Flying,100,103,75,120,75,127,4,1,Poison,None,35,60,44,40,54,55,1,0,0
19914,Water,None,30,45,55,70,55,85,1,0,Water,None,100,75,115,90,115,85,2,1,1
19915,Fairy,None,70,45,48,60,65,35,1,0,Psychic,None,25,20,15,105,55,90,1,0,0
19916,Rock,Ground,80,120,130,55,65,45,1,0,Dark,None,41,50,37,50,37,66,5,0,1
19917,Psychic,None,75,75,75,125,95,40,5,0,Ice,Ground,50,50,40,30,30,50,2,0,1
19918,Dark,Flying,60,85,42,85,42,91,2,0,Bug,Grass,35,70,55,45,55,25,1,0,0
19919,Dragon,None,77,120,90,60,90,48,5,0,Normal,Fairy,90,30,15,40,20,15,2,0,0
19920,Bug,Steel,71,120,95,120,95,99,5,0,Ghost,None,38,30,85,55,65,30,5,0,0
19921,Normal,None,110,160,110,80,110,100,4,1,Steel,Ground,75,125,230,55,95,30,2,0,0
19922,Water,Ice,130,85,80,85,95,60,1,0,Water,Ground,100,150,110,95,110,70,3,0,1
19923,Rock,Grass,66,41,77,61,87,23,3,0,Rock,None,80,100,200,50,100,50,3,1,1
19924,Bug,Poison,65,150,40,15,80,145,1,0,Water,None,69,69,76,69,86,91,4,0,0
19925,Normal,None,150,160,100,95,65,100,3,0,Steel,Psychic,40,55,80,35,60,30,3,0,0
19926,Dark,Ghost,50,85,125,85,115,20,3,0,Normal,Water,79,85,60,55,60,71,4,0,1
19927,Dragon,Flying,105,150,90,150,90,95,3,1,Water,Flying,95,125,79,60,100,81,1,0,0
19928,Rock,Psychic,70,95,85,55,65,70,3,0,Poison,Dark,63,63,47,41,41,74,4,0,1
19929,Water,Dark,95,155,109,70,130,81,1,0,Bug,None,65,47,55,73,75,85,3,0,1
19930,Normal,None,75,100,95,40,70,110,1,0,Ghost,None,64,115,65,83,63,65,3,0,1
19931,Grass,Flying,100,103,75,120,75,127,4,1,Electric,None,65,65,60,110,95,130,1,0,1
19932,Fire,None,39,52,43,60,50,65,2,0,Psychic,None,50,150,50,150,50,150,3,1,1
19933,Grass,Poison,114,85,70,85,80,30,5,0,Bug,Flying,60,45,50,90,80,70,1,0,1
19934,Water,None,95,100,85,108,70,70,5,0,Grass,Ice,90,132,105,132,105,30,4,0,1
19935,Psychic,Fairy,40,45,65,100,120,90,1,0,Fire,Flying,78,81,71,74,69,126,6,0,1
19936,Normal,None,60,85,69,60,69,77,5,0,Ghost,Grass,49,66,70,44,55,51,6,0,1
19937,Bug,Poison,45,25,50,25,25,35,1,0,Fight,None,120,100,85,30,85,45,5,0,1
19938,Ground,None,90,60,60,40,40,40,2,0,Electric,Steel,25,35,70,95,55,45,1,0,1
19939,Normal,None,85,80,90,105,95,60,2,0,Electric,Fairy,67,58,57,81,67,101,6,0,1
19940,Electric,None,35,55,40,50,50,90,1,0,Bug,None,50,35,55,25,25,15,3,0,0
19941,Water,None,20,10,55,15,20,80,1,0,Normal,None,90,55,75,60,75,30,1,0,1
19942,Ground,Rock,105,130,120,45,45,40,1,0,Fairy,None,60,80,50,40,40,30,2,0,0
19943,Normal,Fairy,50,20,40,20,40,20,3,0,Normal,Flying,76,65,45,92,42,91,4,0,1
19944,Ground,Ghost,59,74,50,35,50,35,5,0,Bug,Poison,65,90,40,45,80,75,1,0,1
19945,Poison,None,60,85,69,65,79,80,1,0,Fire,Water,80,110,120,130,90,70,6,1,0
19946,Poison,None,40,65,95,60,45,35,1,0,Dark,Fight,65,90,115,45,115,58,5,0,1
19947,Electric,None,35,55,40,45,40,60,5,0,Poison,None,35,60,44,40,54,55,1,0,0
19948,Bug,Grass,35,70,55,45,55,25,1,0,Normal,Flying,45,50,43,40,38,62,6,0,1
19949,Grass,None,30,30,30,30,30,30,2,0,Fire,Ground,70,100,70,105,75,40,3,0,1
19950,Grass,Poison,60,65,70,85,75,40,1,0,Grass,None,61,78,95,56,58,57,6,0,1
19951,Dark,None,35,55,35,30,30,35,3,0,Grass,None,75,75,55,105,85,30,2,0,0
19952,Psychic,None,25,20,15,105,55,90,1,0,Poison,None,100,73,83,73,83,55,3,0,1
19953,Fight,None,75,80,55,25,35,35,5,0,Bug,Grass,55,63,90,50,80,42,5,0,1
19954,Normal,None,150,160,100,95,65,100,3,0,Poison,None,105,105,75,65,100,50,1,0,0
19955,Dark,None,65,150,60,115,60,115,3,0,Dragon,None,90,100,70,110,150,80,6,0,0
19956,Ground,None,100,150,140,100,90,90,3,1,Grass,None,61,78,95,56,58,57,6,0,0
19957,Water,Flying,60,50,100,85,70,65,3,0,Bug,Steel,58,109,112,48,48,109,5,0,1
19958,Ground,Flying,89,145,90,105,80,91,5,1,Ice,Ground,110,130,80,70,60,80,4,0,0
19959,Water,None,30,65,100,45,25,40,1,0,Ground,None,90,120,120,60,60,50,2,0,1
19960,Poison,Dark,63,63,47,41,41,74,4,0,Bug,Ghost,1,90,45,30,30,40,3,0,0
19961,Fire,None,65,95,57,100,85,93,1,0,Fire,None,40,40,40,70,40,20,2,0,0
19962,Water,None,75,98,63,98,63,101,5,0,Water,None,53,51,53,61,56,40,4,0,0
19963,Grass,Poison,45,50,55,75,65,30,1,0,Ground,Psychic,60,70,105,70,120,75,3,0,1
19964,Psychic,None,75,75,130,75,130,95,4,1,Water,Poison,65,95,75,55,55,85,2,0,0
19965,Psychic,None,55,55,55,85,55,30,5,0,Normal,None,65,76,84,54,96,105,4,0,1
19966,Normal,None,80,80,80,55,55,90,3,0,Steel,Ghost,60,50,150,50,150,60,6,0,1
19967,Rock,None,80,100,200,50,100,50,3,1,Normal,Flying,80,115,80,65,55,93,5,0,1
19968,Rock,Water,60,115,105,65,70,80,1,0,Ghost,None,38,30,85,55,65,30,5,0,0
19969,Ghost,Poison,30,35,30,100,35,80,1,0,Water,None,55,104,105,94,75,52,3,0,0
19970,Water,None,80,82,78,95,80,85,1,0,Water,Rock,74,108,133,83,65,32,5,0,1
19971,Fire,Normal,62,50,58,73,54,72,6,0,Bug,Ground,31,45,90,30,30,40,3,0,0
19972,Electric,None,20,40,15,35,35,60,2,0,Electric,None,60,45,70,45,90,95,4,0,1
19973,Normal,None,105,95,80,40,80,90,1,0,Rock,Flying,80,105,65,60,75,130,1,0,1
19974,Ground,Flying,89,145,90,105,80,91,5,1,Grass,None,45,49,65,49,65,45,2,0,0
19975,Poison,Dark,70,90,110,60,75,95,4,0,Normal,None,55,66,44,44,56,85,4,0,0
19976,Psychic,Fairy,28,25,25,45,35,40,3,0,Water,None,20,15,20,10,55,80,3,0,1
19977,Normal,None,40,45,35,40,40,90,1,0,Normal,None,85,80,90,105,95,60,2,0,0
19978,Dragon,Electric,100,150,120,120,100,90,5,1,Water,None,95,60,79,100,125,81,3,0,0
19979,Grass,None,56,61,65,48,45,38,6,0,Poison,None,65,90,120,85,70,60,1,0,1
19980,Water,Flying,60,50,100,85,70,65,3,0,Grass,None,45,49,65,49,65,45,2,0,0
19981,Steel,Psychic,67,89,116,79,116,33,4,0,Poison,None,70,62,67,55,55,56,1,0,1
19982,Ground,Fire,100,180,160,150,90,90,3,1,Ghost,Grass,85,110,76,65,82,56,6,0,0
19983,Bug,Grass,75,103,80,70,80,92,5,0,Grass,Psychic,95,95,85,125,65,55,1,0,0
19984,Water,None,95,60,79,100,125,81,3,0,Normal,Flying,85,120,70,50,60,100,4,0,1
19985,Rock,None,30,45,135,45,90,30,3,0,Ground,None,75,100,110,45,55,65,1,0,1
19986,Grass,Flying,99,68,83,72,87,51,3,0,Psychic,None,55,55,55,85,55,30,5,0,0
19987,Psychic,Fight,106,190,100,154,100,130,1,1,Steel,Flying,65,80,140,40,70,70,2,0,0
19988,Dark,Fire,75,90,50,110,80,95,2,0,Grass,None,40,45,35,65,55,70,3,0,0
19989,Electric,None,60,40,50,75,85,95,3,0,Psychic,Dark,80,160,60,170,130,80,6,1,0
19990,Grass,Flying,35,35,40,35,55,50,2,0,Normal,Ground,85,56,77,50,77,78,6,0,0
19991,Rock,Flying,55,112,45,74,45,70,5,0,Fire,Ground,60,60,40,65,45,35,3,0,0
19992,Dark,Steel,45,85,70,40,40,60,5,0,Fire,None,40,40,40,70,40,20,2,0,0
19993,Water,None,30,45,55,70,55,85,1,0,Ice,Ground,110,130,80,70,60,80,4,0,0
19994,Electric,Steel,70,70,115,130,90,60,4,0,Grass,Ice,90,92,75,92,85,60,4,0,1
19995,Ice,Flying,45,55,45,65,45,75,2,0,Water,None,130,65,60,110,95,65,1,0,0
19996,Grass,Dark,90,100,60,90,60,80,3,0,Rock,Psychic,70,95,85,55,65,70,3,0,0
19997,Ground,None,90,120,120,60,60,50,2,0,Ground,Flying,89,125,90,115,80,101,5,1,1
19998,Water,None,170,90,45,90,45,60,3,0,Bug,None,45,30,35,20,20,45,1,0,0
19999,Water,None,59,63,80,65,80,58,1,0,Normal,None,160,110,65,65,110,30,1,0,0
20000,Rock,Steel,60,52,168,47,138,30,4,0,Water,None,43,80,65,50,35,35,3,0,1
20001,Bug,Flying,70,60,62,80,82,60,3,0,Fight,None,40,70,40,35,40,60,4,0,1
20002,Dark,None,60,105,60,120,60,105,5,0,Dark,Ghost,50,75,75,65,65,50,3,0,1
20003,Water,Psychic,90,65,65,40,40,15,1,0,Water,None,71,73,88,120,89,59,6,0,1
20004,Fairy,Flying,55,40,85,80,105,40,2,0,Water,Ice,50,95,180,85,45,70,1,0,1
20005,Poison,None,100,73,83,73,83,55,3,0,Normal,None,73,95,62,85,65,85,2,0,1
20006,Ice,Ground,100,100,80,60,60,50,2,0,Ground,None,45,100,45,45,45,10,3,0,0
20007,Ground,Dragon,80,100,80,80,80,100,3,0,Dark,Dragon,92,105,90,125,90,98,5,0,0
20008,Normal,None,95,110,95,40,95,55,5,0,Water,None,55,104,105,94,75,52,3,0,0
20009,Fairy,None,90,120,75,60,60,45,2,0,Grass,Dark,90,100,60,90,60,80,3,0,1
20010,Rock,None,85,135,130,60,80,25,5,0,Water,None,50,53,62,58,63,44,6,0,1
20011,Electric,None,45,60,32,50,32,76,5,0,Water,Dark,45,90,20,65,20,65,3,0,0
20012,Fairy,None,60,80,50,40,40,30,2,0,Electric,Fairy,67,58,57,81,67,101,6,0,1
20013,Dark,Fire,45,60,30,80,50,65,2,0,Fairy,None,50,25,28,45,55,15,2,0,0
20014,Water,None,100,100,90,150,140,90,3,1,Dragon,Ground,108,100,121,81,95,95,6,1,1
20015,Grass,Poison,80,82,83,100,100,80,1,0,Bug,None,38,35,40,27,25,35,6,0,0
20016,Psychic,None,80,105,105,105,105,80,4,1,Ghost,Grass,49,66,70,44,55,51,6,0,0
20017,Water,Fight,91,72,90,129,90,108,5,0,Dark,Steel,65,125,100,60,70,70,5,0,0
20018,Dark,Flying,60,85,42,85,42,91,2,0,Flying,None,79,100,80,110,90,121,5,1,1
20019,Normal,Flying,60,85,60,50,50,125,3,0,Ghost,Fire,60,40,60,95,60,55,5,0,1
20020,Grass,Dark,70,115,60,115,60,55,3,0,Normal,None,110,85,95,80,95,50,4,0,0
20021,Normal,Flying,35,85,45,35,35,75,1,0,Fire,None,58,64,58,80,65,80,1,0,1
20022,Water,None,43,30,55,40,65,97,3,0,Dark,Ice,55,95,55,35,75,115,2,0,1
20023,Steel,Fairy,50,105,125,55,95,50,3,0,Normal,None,64,51,23,51,23,28,3,0,0
20024,Water,None,71,73,88,120,89,59,6,0,Rock,None,80,100,200,50,100,50,3,1,0
20025,Poison,None,80,80,50,40,50,25,1,0,Water,None,90,75,75,90,100,70,2,0,1
20026,Grass,None,50,85,40,85,40,35,3,0,Grass,Poison,60,65,70,85,75,40,1,0,1
20027,Bug,Steel,70,130,100,55,80,65,2,0,Ghost,Poison,60,65,80,170,95,130,1,0,0
20028,Fairy,None,95,70,73,95,90,60,1,0,Rock,None,50,80,95,10,45,10,4,0,0
20029,Water,None,50,53,62,58,63,44,6,0,Dragon,Flying,91,134,95,100,100,80,1,0,1
20030,Water,Dragon,75,95,95,95,95,85,2,0,Fight,Dark,95,124,78,69,71,58,6,0,0
20031,Bug,Poison,40,55,99,40,79,47,5,0,Dark,Steel,45,85,70,40,40,60,5,0,1
20032,Poison,None,105,105,75,65,100,50,1,0,Rock,Fight,91,129,90,72,90,108,5,1,1
20033,Dragon,Ice,125,120,90,170,100,95,5,1,Grass,None,66,65,48,62,57,52,6,0,0
20034,Fairy,Flying,55,40,85,80,105,40,2,0,Fire,Fight,60,85,60,85,60,55,3,0,1
20035,Dragon,Fire,100,120,100,150,120,90,5,1,Rock,Water,30,80,90,55,45,55,1,0,0
20036,Water,Psychic,60,75,85,100,85,115,1,0,Psychic,None,75,75,75,125,95,40,5,0,0
20037,Normal,None,75,80,60,65,90,102,6,0,Ghost,Fire,60,55,90,145,90,80,5,0,1
20038,Water,Poison,80,70,65,80,120,100,1,0,Grass,None,40,40,50,30,30,30,3,0,0
20039,Ground,None,68,72,78,38,42,32,4,0,Water,None,35,65,35,65,35,65,2,0,1
20040,Water,None,30,105,90,25,25,50,1,0,Grass,Poison,69,55,45,55,55,15,5,0,0
20041,Bug,Poison,60,55,50,40,55,45,1,0,Psychic,Fairy,38,35,35,65,55,50,3,0,1
20042,Ground,None,35,80,50,50,70,120,1,0,Poison,Flying,85,90,80,70,80,130,2,0,1
20043,Dark,Flying,60,85,42,85,42,91,2,0,Ice,Water,90,60,70,75,70,45,3,0,0
20044,Normal,None,95,80,105,40,70,100,2,0,Rock,Flying,80,135,85,70,95,150,1,0,1
20045,Bug,None,65,73,55,47,75,85,3,0,Ice,None,71,95,85,110,95,79,5,0,0
20046,Steel,None,80,75,150,75,150,50,3,1,Rock,None,80,100,200,50,100,50,3,1,1
20047,Bug,None,45,22,60,27,30,29,6,0,Psychic,None,80,105,105,105,105,80,4,1,1
20048,Water,Rock,100,90,130,45,65,55,3,0,Fairy,None,78,65,68,112,154,75,6,0,1
20049,Electric,None,70,75,60,105,60,105,3,0,Water,None,43,30,55,40,65,97,3,0,0
20050,Ice,Water,70,40,50,55,50,25,3,0,Bug,Flying,65,65,45,75,45,95,2,0,1
20051,Ground,Flying,65,75,105,35,65,85,2,0,Normal,None,103,60,86,60,86,50,5,0,0
20052,Dragon,Fire,100,120,100,150,120,90,5,1,Dark,None,41,50,37,50,37,66,5,0,0
20053,Water,None,50,50,40,50,40,64,5,0,Water,Ground,100,110,90,85,90,60,3,0,0
20054,Electric,Flying,79,115,70,125,80,111,5,1,Water,None,41,56,40,62,44,71,6,0,0
20055,Water,None,30,65,100,45,25,40,1,0,Normal,Flying,50,55,50,36,30,43,5,0,1
20056,Normal,None,60,60,60,35,35,30,3,0,Psychic,Flying,55,45,43,55,43,72,5,0,1
20057,Poison,None,70,43,53,43,53,40,3,0,Fairy,None,50,25,28,45,55,15,2,0,0
20058,Fight,None,90,130,80,65,85,55,1,0,Water,Rock,74,108,133,83,65,32,5,0,0
20059,Psychic,Fairy,68,85,65,165,135,100,3,0,Bug,Poison,40,35,30,20,20,50,1,0,0
20060,Electric,None,45,65,34,40,34,45,4,0,Grass,Flying,99,68,83,72,87,51,3,0,1
20061,Fire,Fight,64,78,52,78,52,81,4,0,Dragon,Flying,91,134,95,100,100,80,1,0,0
20062,Grass,None,70,60,75,110,75,90,5,0,Electric,None,75,100,63,80,63,116,5,0,1
20063,Steel,Ground,75,85,200,55,65,30,2,0,Dark,Fire,75,90,90,140,90,115,2,0,1
20064,Water,None,50,52,48,65,50,55,1,0,Fairy,Flying,85,50,95,120,115,80,4,0,1
20065,Bug,Poison,60,50,70,50,90,65,3,0,Water,Electric,125,58,58,76,76,67,2,0,1
20066,Ground,None,10,55,25,35,45,95,1,0,Water,None,55,55,45,63,45,45,5,0,1
20067,Ghost,None,60,60,60,105,105,105,4,0,Bug,Grass,60,95,80,60,80,30,1,0,0
20068,Fight,None,105,140,95,55,65,45,5,0,Ground,None,90,60,60,40,40,40,2,0,0
20069,Bug,None,65,47,55,73,75,85,3,0,Normal,None,85,80,90,105,95,60,2,0,0
20070,Grass,Poison,80,100,123,122,120,80,1,0,Fairy,None,44,38,39,61,79,42,6,0,0
20071,Bug,None,65,125,100,55,70,85,1,0,Water,Psychic,95,75,180,130,80,30,1,0,0
20072,Grass,Ice,90,92,75,92,85,60,4,0,Normal,None,84,71,43,71,43,48,3,0,0
20073,Normal,None,95,80,105,40,70,100,2,0,Rock,Fairy,50,50,150,50,150,50,6,0,0
20074,Fire,Flying,62,73,55,56,52,84,6,0,Ghost,Grass,85,110,76,65,82,56,6,0,0
20075,Normal,Flying,83,80,80,135,80,121,1,0,Ice,Ground,100,100,80,60,60,50,2,0,0
20076,Fire,None,55,70,45,70,50,60,1,0,Fire,Dragon,78,130,111,130,85,100,1,0,1
20077,Grass,None,75,80,95,90,100,50,2,0,Water,Poison,65,95,75,55,55,85,2,0,1
20078,Fight,None,67,82,62,46,48,43,6,0,Fight,None,85,105,85,40,50,40,5,0,0
20079,Dragon,None,77,120,90,60,90,48,5,0,Bug,Poison,60,50,70,50,90,65,3,0,1
20080,Psychic,Fairy,68,65,65,125,115,80,3,0,Psychic,Fire,100,100,100,100,100,100,5,1,1
20081,Steel,Psychic,67,89,116,79,116,33,4,0,Dark,Fire,75,90,90,140,90,115,2,0,1
20082,Dark,Fire,75,90,50,110,80,95,2,0,Ghost,Fire,60,55,90,145,90,80,5,0,0
20083,Dragon,Ice,125,170,100,120,90,95,5,1,Ground,None,108,112,118,68,72,47,4,0,0
20084,Water,None,95,100,85,108,70,70,5,0,Rock,None,97,165,60,65,50,58,4,0,0
20085,Ghost,Grass,85,110,76,65,82,56,6,0,Dragon,Flying,91,134,95,100,100,80,1,0,1
20086,Dragon,Ice,125,130,90,130,90,95,5,1,Steel,Ghost,59,110,150,45,49,35,6,0,0
20087,Grass,None,75,75,95,75,95,113,5,0,Dark,Psychic,86,92,88,68,75,73,6,0,0
20088,Dragon,Psychic,80,130,100,160,120,110,3,1,Steel,Psychic,80,135,130,95,90,70,3,0,0
20089,Normal,None,45,60,45,25,45,55,5,0,Steel,None,60,80,95,70,85,50,5,0,0
20090,Psychic,Flying,55,45,43,55,43,72,5,0,Bug,Poison,60,100,89,55,69,112,5,0,1
20091,Grass,Ice,90,132,105,132,105,30,4,0,Fairy,None,35,20,65,40,65,20,2,0,0
20092,Electric,None,60,45,70,45,90,95,4,0,Grass,None,74,100,72,90,72,46,4,0,1
20093,Grass,Poison,45,49,49,65,65,45,1,0,Psychic,None,48,72,48,72,48,48,2,0,1
20094,Ground,Dark,60,82,45,45,45,74,5,0,Normal,Fairy,90,30,15,40,20,15,2,0,0
20095,Dragon,Ice,125,120,90,170,100,95,5,1,Normal,None,60,90,70,60,120,40,3,0,0
20096,Ground,None,100,150,140,100,90,90,3,1,Fairy,Flying,55,40,85,80,105,40,2,0,0
20097,Rock,None,85,135,130,60,80,25,5,0,Ground,None,90,60,60,40,40,40,2,0,1
20098,Fire,Dragon,78,130,111,130,85,100,1,0,Grass,None,65,55,115,100,40,60,1,0,0
20099,Dark,Fire,75,90,50,110,80,95,2,0,Water,None,49,49,56,49,61,66,4,0,0
20100,Normal,None,75,95,60,65,60,115,5,0,Bug,Steel,70,135,105,60,105,20,5,0,1
20101,Grass,None,70,60,75,110,75,90,5,0,Steel,Fairy,50,85,85,55,55,50,3,0,0
20102,Fire,Fight,80,160,80,130,80,100,3,0,Psychic,Fight,68,125,65,65,115,80,4,0,0
20103,Water,None,50,53,48,53,48,64,5,0,Water,None,43,30,55,40,65,97,3,0,1
20104,Psychic,Grass,100,100,100,100,100,100,2,0,Rock,Bug,75,125,100,70,80,45,3,0,0
20105,Normal,Flying,83,80,75,70,70,101,1,0,Water,Poison,40,40,35,50,100,70,1,0,0
20106,Water,None,43,80,65,50,35,35,3,0,Dark,Fight,50,75,70,35,70,48,5,0,1
20107,Ghost,Grass,43,70,48,50,60,38,6,0,Normal,None,85,80,70,135,75,90,4,0,1
20108,Psychic,None,65,50,70,95,80,65,3,0,Water,Psychic,60,75,85,100,85,115,1,0,1
20109,Water,Ground,100,150,110,95,110,70,3,0,Ghost,Fire,50,30,55,65,55,20,5,0,0
20110,Electric,Grass,50,65,107,105,107,86,4,0,Psychic,None,116,55,85,107,95,29,5,0,0
20111,Rock,Bug,45,95,50,40,50,75,3,0,Grass,Fight,91,90,72,90,129,108,5,1,1
20112,Bug,Water,40,30,32,50,52,65,3,0,Rock,Water,72,105,115,54,86,68,6,0,1
20113,Water,Poison,65,95,75,55,55,85,2,0,Fire,None,38,41,40,50,65,65,1,0,0
20114,Flying,None,79,100,80,110,90,121,5,1,Bug,None,50,35,55,25,25,15,3,0,0
20115,Bug,Flying,86,76,86,116,56,95,4,0,Psychic,None,76,25,45,67,55,24,5,0,0
20116,Water,None,100,150,90,180,160,90,3,1,Psychic,Flying,40,50,45,70,45,70,2,0,0
20117,Normal,None,45,55,39,35,39,42,5,0,Normal,None,85,80,70,135,75,90,4,0,1
20118,Electric,Normal,62,55,52,109,94,109,6,0,Poison,Flying,85,90,80,70,80,130,2,0,1
20119,Rock,Water,35,40,100,90,55,35,1,0,Normal,None,255,10,10,75,135,55,2,0,1
20120,Ground,None,68,72,78,38,42,32,4,0,Ghost,Poison,60,65,80,170,95,130,1,0,1
20121,Water,None,59,63,80,65,80,58,1,0,Fire,None,44,58,44,58,44,61,4,0,1
20122,Ice,None,95,117,184,44,46,28,6,0,Normal,None,60,85,69,60,69,77,5,0,1
20123,Fire,Ground,70,120,100,145,105,20,3,0,Poison,None,65,90,120,85,70,60,1,0,1
20124,Bug,Poison,65,150,40,15,80,145,1,0,Fire,None,115,115,85,90,75,100,2,1,0
20125,Fire,Fight,60,85,60,85,60,55,3,0,Water,None,54,63,52,83,56,97,6,0,1
20126,Poison,None,35,60,44,40,54,55,1,0,Poison,None,50,50,62,40,62,65,5,0,1
20127,Fire,None,44,58,44,58,44,61,4,0,Rock,None,85,135,130,60,80,25,5,0,1
20128,Ghost,Fire,60,40,60,95,60,55,5,0,Normal,None,38,36,38,32,36,57,6,0,1
20129,Normal,None,104,91,63,91,73,68,3,0,Water,None,75,75,60,83,60,60,5,0,0
20130,Poison,None,73,100,60,100,60,65,3,0,Fight,None,50,95,95,35,110,70,2,0,1
20131,Bug,None,77,85,51,55,51,65,4,0,Fairy,None,90,120,75,60,60,45,2,0,0
20132,Bug,None,65,47,55,73,75,85,3,0,Grass,Fight,91,90,72,90,129,108,5,1,1
20133,Ice,Psychic,65,50,35,115,95,95,1,0,Bug,Flying,65,155,120,65,90,105,1,0,1
20134,Water,Dark,70,140,70,110,65,105,3,0,Poison,None,60,85,69,65,79,80,1,0,0
20135,Psychic,None,65,40,50,125,60,30,5,0,Fairy,None,95,70,73,95,90,60,1,0,1
20136,Ice,None,50,50,50,50,50,50,3,0,Steel,Ground,75,85,200,55,65,30,2,0,1
20137,Bug,Grass,60,95,80,60,80,30,1,0,Normal,None,60,60,60,35,35,30,3,0,1
20138,Ghost,Grass,43,70,48,50,60,38,6,0,Normal,None,90,55,75,60,75,30,1,0,1
20139,Ghost,Poison,60,65,80,170,95,130,1,0,Fire,Psychic,105,30,105,140,105,55,5,0,0
20140,Normal,None,45,60,45,25,45,55,5,0,Fire,None,58,64,58,80,65,80,2,0,1
20141,Normal,None,45,55,39,35,39,42,5,0,Water,Psychic,60,75,85,100,85,115,1,0,1
20142,Steel,Ghost,60,150,50,150,50,60,6,0,Normal,None,100,5,5,15,65,30,4,0,1
20143,Normal,Fight,100,128,90,77,77,128,5,0,Water,None,41,56,40,62,44,71,6,0,0
20144,Normal,None,60,85,69,60,69,77,5,0,Rock,Flying,80,105,65,60,75,130,1,0,1
20145,Normal,Flying,70,83,50,37,50,60,5,0,Grass,Fairy,60,67,85,77,75,116,5,0,1
